State,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01
PA,2.176588567781931,2.1828103683492497,2.184422426437573,2.200680576699203,2.2101508752555628,2.275490188766492,2.3115952842859273,2.3571481784995902,2.3990716150773284,2.4517451968082735,2.4954202225101647,2.511702334484873,2.539478655081224,2.6593809682602236,2.7526142996108947,2.8133905840331344,2.8461262963781424,2.8622131503385453,2.9674741115825007,3.0341138948022333,3.137898190284686,3.234005324644961,3.374578177727784,3.5629594939155385,3.715774304400842,3.7641024885227297,3.861227725097613,3.9368346969297088,4.047713020216638,4.127675378867876,4.174101777871653,4.256558917359826,4.24846112428877,4.208079512664315,4.160247658126647,4.047858905289592,3.939288105008877,3.817616519947283,3.7140394196630773,3.6582516900524173,3.6036629072131774,3.587171413926924,3.5398424458956863,3.4644723054714923,3.435999823832524,3.411877520843856,3.344050504976527,3.307631809127594,3.3235538169748695,3.3372983421306963,3.333184762583943,3.3174544101228136,3.279444010852194,3.233048610956236,3.2095610901068863,3.2195817067197074,3.2076003441217478,3.218976583858314,3.268056214421253,3.33101653308095,3.3613321217762606,3.4067722950227974,3.4437027540780694,3.4145052181925983,3.438736561963792,3.5045523626274036,3.5689288362520015,3.5798963387737097,3.611965448978334,3.609318678922587,3.5564825585282045,3.3822872102675436,3.319226568705322,3.3412225879220445,3.3676632829786315,3.410128383526108,3.495754608735562,3.492355678273764,3.512370208947571,3.5029911385520975,3.488032505872643,3.4743922794071507,3.456328231911715,3.524042984875929,3.5017767258483308,3.459993624481989,3.4750660186000233,3.4893939102379075,3.4064951193302835,3.388067273299384,3.3530913616360674,3.35972828848764,3.3465359392247254,3.3825459317585302,3.4505463808503984,3.551729505478516,3.657940663176265,3.7266642687373492,3.707359026597957,3.691703001401734,3.7294657392333876,3.6985246862574774,3.6811076626560664,3.6334148978546636,3.6076260850338437,3.586552217453505,3.520460797799175,3.445538838979688,3.3502794303226966
RI,2.482444862031451,2.498530276308054,2.5613556680950524,2.6148892574885356,2.7642117601093963,2.877697841726619,2.9715388326097445,2.9703925161539204,3.130401382753985,3.073692248949981,3.0773628048780486,3.0708509819021947,3.114961549693371,3.1411569602965566,3.165241325076182,3.2286642386061617,3.2474582963182312,3.3558379666401903,3.3390153414218386,3.3710113033910174,3.3049574361542313,3.326633165829146,3.470824949698189,3.4720143669560013,3.4937965260545907,3.383793410507569,3.4259350152154706,3.3346371992959125,3.178007408851628,3.1162295557921222,3.1135531135531136,3.1706138231029484,3.1854489462034454,3.2170804753163944,3.160227382214086,3.2171581769436997,3.0937648738695858,3.082981175566654,3.0285381479324402,3.0572755417956654,3.2024693739751133,3.2342150994400463,3.2080924855491326,3.1867920906124017,3.1717133001149866,3.1978680879413726,3.189868596457818,3.173537871524449,3.2924961715160794,3.299540933435348,3.2917139614074915,3.284775778349043,3.329199656586855,3.2463823305407464,3.2797794467154673,3.227943960620977,3.161381921438713,3.1001137656427757,3.0411786928598414,3.051134758451832,3.090528718143781,3.146555797032977,3.157795216034792,3.1876889255289913,3.0734106076571828,3.0647681889216876,3.1954723552459727,3.3275412684622063,3.445887445887446,3.4202798410779063,3.392141822210858,3.2648026315789473,3.2113756191084835,3.2501589319771136,3.232724384432089,3.353733170134639,3.5415434029245207,3.547311736045816,3.442090878032115,3.465009364890175,3.5004248088360237,3.651732882502113,3.8510368176047396,3.9628642654517323,3.9651754159124213,3.980657974268198,4.132590917000174,4.098360655737705,4.117492787831104,4.210710229754521,4.101985950914925,4.012561060711793,4.025722339675828,4.020809452429239,3.979392432048321,4.102656786553407,4.242982052462034,4.22927100723428,4.139393380658247,4.170469063697755,4.050470878668739,3.991252050300711,4.174311926605505,4.197485207100591,4.161319890009166,4.000734079647642,3.9610329932910573,3.8967006708942193,3.761755485893417
SC,1.5416833756627901,1.5442735949098623,1.554699132872033,1.5506419088861185,1.5836659904456516,1.5881649080822364,1.5761365116581998,1.613671807312424,1.5888456549935148,1.6102296945299548,1.59112929271181,1.592164307904729,1.589263258314904,1.5665514261019877,1.5950415014195003,1.6725009723842863,1.6795279164775307,1.7398812736103615,1.7707863236842671,1.7723479308268089,1.7798075076292708,1.816509050451453,1.7999786984769413,1.8483543068140824,1.915741290158515,1.990961800818554,1.9597030752916225,1.9740040156398606,2.0319211656700076,2.0515507124895223,2.054737194509541,2.082595747339484,2.1281917665450756,2.1022703689868427,2.1358659588586595,2.0736089883927464,2.0288318414452626,2.016823755954191,2.0784377278988737,2.151213479045437,2.123653737144708,2.116692034500254,2.1525227729200056,2.1402826712023653,2.126670305456163,2.1625230109441063,2.156415790853892,2.2439260634433773,2.2875084099573897,2.2918835078266904,2.258563805954951,2.18998920284393,2.168933573875499,2.144988307394565,2.14115940861298,2.191984863428675,2.238130668221762,2.238087598267287,2.2882376555600157,2.277635578307471,2.300131322376537,2.3445080295439693,2.461756262534901,2.5477088110692216,2.690773115398701,2.811934038699838,2.8377158230297224,2.847987970786195,2.866074250992238,2.859808885279328,2.8895347848996313,2.876337397362528,2.83852880740375,2.830706500431271,2.8694808649122256,2.984352062966549,2.998828582584928,3.029164514159583,3.126193811282312,3.1485066810550038,3.1732724760529707,3.250931256349475,3.2808843453627294,3.37082147245944,3.453625209583653,3.531708840987192,3.5351006228287067,3.482461799927613,3.4685544011225504,3.485588281619153,3.5294302850935884,3.604641856742697,3.6677312086392524,3.691135618876524,3.7553361792956244,3.824098152963926,3.8960151673014844,3.9428640936973256,4.001732351667388,3.991096386789523,4.055429961861702,4.076597947037005,4.011619864434915,3.9959069702908483,3.9473455707413647,3.973891341908236,3.861977206281403,3.7661154708520184,3.710831569186626
SD,0.7922077922077922,0.7808433107756376,0.8031088082901554,0.7491604236631361,0.7218355246197474,0.7642338555598013,0.8482086340043044,0.8237232289950577,0.7924528301886792,0.7805615006924336,0.7580543272267846,0.7854066379528756,0.8084178108558963,0.8320532514080902,0.846262341325811,0.8920606601248885,0.8903586873569066,0.8655804480651732,0.8032640571209997,0.8260261786758165,0.8965163934426229,0.8819018404907975,0.8982793522267206,0.868470736312146,0.9321401938851605,0.9095378564405112,0.8544921875,0.8581586367537084,0.9179926560587516,0.9159745969711773,0.919906782779345,0.9319435928877989,0.919793966151582,0.9138540270500792,0.9264903084237475,0.9213759213759214,0.8490217792543374,0.7930607187112764,0.8337481333997013,0.7985028072364317,0.7615480649188514,0.7731637361266991,0.7665677546983185,0.7184441967050662,0.676340383669454,0.7151664611590629,0.6795996540219943,0.7024895242790239,0.6911873611453961,0.7897334649555774,0.7647711853953374,0.7951070336391437,0.8363636363636363,0.8714596949891068,0.8628022846032325,0.9371620809804156,1.006108515989939,1.0081613058089294,1.0611660903779658,1.049242875879337,1.049618320610687,1.0330087865115174,1.0886285646669034,1.1263931705003556,1.0787102892366052,1.0770505385252693,1.0658233778402435,0.9771986970684038,0.9178522257916476,0.8321313658049483,0.7187596262449943,0.7307920205411812,0.7377208309066201,0.7848076736750315,0.7467752885268161,0.7575757575757576,0.7299980533385244,0.7201946472019465,0.7807925043919578,0.8423114593535749,0.8581179912237933,0.9603960396039604,1.0890052356020943,1.0842989263314553,1.0954286918053506,1.0098906819364915,1.0410160316468873,1.0162812402779218,1.057433132904831,1.019134775374376,0.9809995869475424,0.9541588881974695,1.0106326981787557,0.9440967433966267,0.9060511271707474,0.9165302782324058,0.9512085944494181,0.9931506849315069,1.0062893081761006,0.9713175637070048,1.01401389996582,1.0249402118209772,1.0079028748138814,0.9473804360232849,0.9227614490772384,0.9792757913914825,0.9541117673784643,0.9618687736173137,0.9309718437783834
TN,1.9143488886302806,1.8796720695189486,1.9177964030535228,1.9051042415528396,1.94653143899671,1.9652781756718043,1.9988300923085702,2.0157731401076218,2.0511727078891258,2.0904442902261815,2.078172114554283,2.1370502726483194,2.201379626841056,2.2381211825767786,2.215987173614292,2.217121022014372,2.23478805834093,2.2119619264100012,2.26096083743493,2.2894394479325753,2.2921380090497734,2.279579588041365,2.3375014081333783,2.328475932089615,2.317811651701817,2.328944258283394,2.37116967558968,2.409954339159344,2.4296463713789587,2.4612755636403727,2.4380863425957724,2.432655305112699,2.466180634395218,2.4800393743847753,2.46225540960375,2.4832415121990934,2.431696554314149,2.462040205303678,2.46888718836844,2.4735647009821706,2.49211991147475,2.501640529790682,2.5250093617931846,2.5361883796944835,2.5440600740235966,2.5559489611864517,2.576508850501173,2.5771543086172346,2.674607471575528,2.6506938421509108,2.669496107266436,2.6801435503165365,2.68477024948164,2.7346666666666666,2.7570561152999264,2.759420135372808,2.7838710963985163,2.830713774550081,2.865242214303692,2.864194923643467,2.871559633027523,2.9206249509303603,2.9947831969505767,3.096655144631858,3.30102615199472,3.430981713433297,3.494752813250727,3.565035799522673,3.5926166040782372,3.6190955858545886,3.5919304576020994,3.5463399735297116,3.5684184025307313,3.645974372028032,3.7426622414892816,3.8301164940033527,3.78798420156914,3.8040924430774488,3.8590946714394745,3.8824541101780388,3.8563857210616406,3.9037158694313283,3.996692677381014,4.112870184580151,4.067235397707501,4.060776073331734,4.066545360020796,4.03316763440411,4.008721905400872,3.975454974563382,3.998198349185067,4.014785146679733,4.162168117219346,4.226013460635468,4.281225451688924,4.394575322682552,4.515957692485335,4.600641237210619,4.619838128433863,4.62671244999823,4.682195397963032,4.696527523423562,4.64324683334124,4.713580393789781,4.696244433330952,4.664270446485079,4.612302672616477,4.5110884067552135,4.4748060159019065
TX,1.3986946227843782,1.3636798621965613,1.3702690257805346,1.3590338571880605,1.3563346395890024,1.3406357275752732,1.3597529808163735,1.3697062388480528,1.381717693258672,1.3836901861164395,1.366691754691028,1.363142659661267,1.3823578805945083,1.4058641329370893,1.4068793572143161,1.4275106932577573,1.4335138073039697,1.44471314209473,1.4441409806216674,1.4462081128747795,1.4523776285243035,1.4416012291764415,1.450080502872898,1.4673352391412573,1.4585674874833965,1.4561298782136645,1.4516850733215367,1.44076840981857,1.4540989761438472,1.457039652583303,1.4765277749589008,1.4617155257207175,1.4637651094661535,1.4618248127383273,1.4788311864270696,1.474879251107902,1.458722505305779,1.4646533572486937,1.4630124690225768,1.469319726896592,1.4574985619997465,1.4766669101000511,1.4645531459690753,1.4892625529105665,1.4958427228222861,1.50032837926589,1.490564295469015,1.4795699344364657,1.5015729112481733,1.4798239725516522,1.4951622731618868,1.4938136736842627,1.4999901316438708,1.4812809215546312,1.4800960221498949,1.4889955531150256,1.4757042132921023,1.4939632187717817,1.5083798882681565,1.5388490358580402,1.5665872091055462,1.5915846584514157,1.6036154588722342,1.6351290866323198,1.6720135874693338,1.7046591845379686,1.688169458022812,1.696194126701476,1.7084123087099767,1.6941940167124876,1.6753768885159492,1.6558862598097759,1.6209880451660563,1.6208797274125535,1.6721908033152113,1.70353040485226,1.7233677038349926,1.7584170241277102,1.811023622047244,1.7898182839322794,1.7746669352286133,1.7789067887141778,1.8198036822223345,1.8592385519448709,1.8793634726171162,1.9168708540010757,1.9119249156723934,1.9145730719956118,1.9316062176165802,1.9453288370603419,1.9862016011562653,2.0685469530392293,2.1682504751425427,2.2368838006711464,2.2506648393780693,2.2953010290966276,2.3689787933131843,2.4141085370264004,2.44753008786552,2.4553163065167354,2.460369670861363,2.459238899916866,2.467279048365657,2.513643481637303,2.4923195084485408,2.4941023624739307,2.501924886645564,2.4689820441573724,2.452516741167001
US,1.8137935141222326,1.8118437650134422,1.819815830358767,1.8348375035480387,1.8506007772693733,1.86129802875718,1.8789112496534803,1.8944500710869276,1.9192383841802891,1.9359436342085836,1.9469838247472604,1.9629180802870139,1.9870045411847101,2.019027652391301,2.0536008579451854,2.0885886496254606,2.115017466293895,2.149965224299576,2.1896496531050893,2.219535400713664,2.243590803548561,2.273829108562468,2.3151356587942424,2.361280412413123,2.4061303069707196,2.425163521238542,2.4427844150159954,2.461257517714263,2.4878025510718293,2.5108105186829954,2.5209443939616634,2.536186179479162,2.5522793825035053,2.5527111733756422,2.5496049078462275,2.538799177598568,2.496626323188042,2.4805497520012163,2.469814163666188,2.457113481973098,2.4491066981732574,2.4449309104655423,2.442541290085993,2.4394057967355844,2.430311449760396,2.4271579254308,2.415037044247899,2.4136204658320173,2.434173347305168,2.435826515796823,2.4343875061594025,2.433456328982225,2.4286513631008577,2.4241678003511127,2.429158497897698,2.439759142146253,2.4501715858113555,2.469095938854866,2.4991899735362164,2.52141953777761,2.5505665891781275,2.5828123431863936,2.615808672990744,2.6175658492889182,2.6993142745646628,2.7554152346984435,2.78773587342256,2.8095912833554557,2.8297233341748296,2.8367859458968763,2.8163534251261804,2.7624578279421335,2.742159034078731,2.750790395262661,2.8103975154858176,2.910639189934771,2.9270165859539605,2.958671593142021,3.0041722749163253,3.0146731983909842,3.0105478403093766,3.0292025040018458,3.0709856415878223,3.1444477725424234,3.1544857384518967,3.1714895789148265,3.172685273776004,3.1577653181763212,3.15041971508253,3.1439762194775316,3.1473571979257304,3.1853268604047713,3.2419105364471115,3.2874248870564498,3.32681650534797,3.3751838006741917,3.452471179544457,3.508717645286984,3.529593737176047,3.542882458163014,3.5666605495445896,3.5702873758484186,3.586894797602727,3.5984308891871994,3.576502727011159,3.5548711443527234,3.521020134779328,3.4792689232381013,3.408622113871932
UT,3.71611859215165,3.6085135677815385,3.579775408995041,3.6124701331209463,3.5107587768969424,3.5289475167709567,3.479091726618705,3.5104417445831704,3.588650891555456,3.7825455358140574,3.7861417146692022,3.7657607172877556,3.912872621119407,4.007803790412487,4.1184611126487685,4.110946012877662,4.156854154115779,4.138684138684138,4.146314989688483,4.172077922077922,4.079650315687227,4.0851709378555565,4.045897003643482,3.9247486214725917,3.8498815421063965,3.869224533909754,3.733362190239151,3.6954754808994847,3.655820522570482,3.65740992337373,3.6927944144438993,3.643790849673203,3.574905354245538,3.4590181544741645,3.4670364838916155,3.544656243306918,3.4826666666666664,3.4669786238434543,3.4925198317627646,3.5229202037351444,3.5839068290100586,3.5799270265982766,3.5744367235207415,3.5656146615554274,3.5716169876022157,3.4988950857623906,3.4401136184314347,3.3650559966349443,3.3778104643832743,3.331754302858045,3.261039979095898,3.19154502171297,3.0375533132216788,2.9962546816479403,2.95051256699797,2.857737754411535,2.8722796447306913,2.9368957272065703,2.989637305699482,2.9905291332098,2.950262588816806,2.895881299565106,2.834998980216194,2.88222459024712,2.9241840664909793,2.9083785412899337,2.9928881864875545,3.0467952767384223,2.9957684170032697,2.963734494839504,2.8628249005642403,2.8092922744462454,2.809063203922088,2.8242125637867326,2.879442631625364,2.9598308668076108,3.002065843259637,3.010752688172043,2.967775924137326,2.894381238830042,2.8712234840368547,2.841317491860809,2.8613693998309384,2.870019983842851,2.8869726942260545,2.8632514462983147,2.8921486914485746,2.719760827139476,2.679052793099158,2.6269124499979384,2.552962595167163,2.592948851992807,2.6731160896130346,2.689962375124335,2.7607630381519073,2.841707659873507,2.887396004804912,2.9712330617206137,2.927643450018044,3.013080739738385,3.037826126207457,3.141623096158218,3.1258556174135252,3.1252847380410023,3.124715728190667,3.1065155551541968,3.1334535617673582,3.1608935515962737,3.0983002068531342
VA,1.5122843536127668,1.5353073744835357,1.5113703715257198,1.5031633271673066,1.5123519090725588,1.5281979675742767,1.5141418055017435,1.5343572662225513,1.5531293249269569,1.5606297762636958,1.5240670466591897,1.5472513897467572,1.5709913173839716,1.6423414695127667,1.7260466204100724,1.7643755265046333,1.8012422360248446,1.8370508054522925,1.8739773393843968,1.8962245228580685,1.946667490652906,1.9807618314736437,2.055088644868413,2.0677035681610247,2.110209959827181,2.1223168499553755,2.097944195286398,2.1077388620906614,2.1190565331336577,2.1323617250029865,2.1510516252390057,2.168041898566078,2.1360606825300223,2.11398286842535,2.1130104463437793,2.1482039243477873,2.1049545587804164,2.060210267373415,2.0724627030205043,2.073194042140242,2.086864250659514,2.070735376537565,2.064723109299348,2.0816500418680493,2.144756364491061,2.170510889119656,2.1513223188744233,2.094990430831714,2.1593557332074695,2.1735283708859265,2.168419815478639,2.1844944874501526,2.1808805104746365,2.1724007999768125,2.150226872055721,2.1226313134952086,2.089268755935423,2.129255626081939,2.1635100464124073,2.2252949055870026,2.2455047025528145,2.2450955268927424,2.2635465536546993,2.3221130392361835,2.431535612496386,2.5005820084083097,2.612218353272725,2.67298755909097,2.7168593423454404,2.742806343229922,2.7665995975855133,2.7568859262985788,2.7618513187108107,2.796740541320129,2.916007478786135,2.9996743417481815,2.978100069004758,3.0123839759590916,2.99922318784289,3.011074384153256,3.0236216718709032,3.010588235294118,3.01433389544688,3.0605886018648074,3.0168828277857838,3.031369099970683,2.990115031484152,2.920111488751161,2.9351559926591686,2.9262861830540254,2.9261224203613247,2.9495338515369984,2.9609562510396614,2.98582813457863,2.9991534647478533,3.0279087859191907,3.1361492976722136,3.1636152721036965,3.172600042907081,3.1912077940082932,3.200121140232438,3.249901882588274,3.285990633272246,3.268867201471565,3.2303136737126814,3.197891217693198,3.171536043695574,3.0810517895388747,2.879261345369906
VT,1.3637179257132603,1.3654903351658096,1.4428998768256203,1.471606648199446,1.5692360751853769,1.6153978346794982,1.6334250343878955,1.7262213015708614,1.7397355601948505,1.6809665557695677,1.725640578699669,1.7157712305025996,1.7439832577607257,1.838879159369527,1.815325536742887,1.8884574655841864,1.8338917298536415,1.8871252204585538,1.9247594050743655,2.0076815642458103,2.0507473062217585,2.2337662337662336,2.226474169420769,2.35009504060826,2.3535475004294795,2.3969649939644766,2.4689226519337018,2.449468996231586,2.4247635425623386,2.374806401652039,2.4390243902439024,2.283737024221453,2.2514721163837894,2.1863612701717856,2.3360442983215086,2.2164502164502164,2.218400687876182,2.1731690622861053,2.167555479098572,2.1243523316062176,2.3239680887963927,2.3163353500432153,2.3702422145328716,2.3517205602628395,2.4428006193015652,2.4901927340951735,2.3235947377413293,2.4904877205119336,2.5748817656332106,2.6417752729834447,2.5338729544254797,2.567237163814181,2.3564321871181706,2.3032629558541267,2.2389365051600487,2.4231782265144863,2.2964140611199437,2.187055476529161,2.178919397697077,2.086280056577086,2.0520077834777997,1.9315188762071993,1.981230448383733,2.132824692214323,2.3335621139327385,2.4127310061601643,2.485952664736932,2.497047410156909,2.5692359025692357,2.7497101209209873,2.9174221196637546,3.011170471102477,3.0618788073100354,3.0739977816510855,3.3852077651211294,3.3682514101531025,3.377291733676423,3.5345384118786316,3.690685413005272,3.696652387751864,3.816912335143522,3.799601654665237,3.85312783318223,3.7755716004813475,3.8079715513409393,3.8621509209744507,3.696068325725225,3.741346295477979,3.810640480726953,3.726169844020797,3.8134983450856237,3.8994800693240896,3.8722025912838633,3.9038147543416954,3.820325324578421,3.9790575916230364,3.9861090140419746,4.148936170212766,4.0958737864077674,4.202440126525079,4.077611035319084,4.109799110565864,3.9469626888683313,3.961916461916462,3.9254620436841305,3.948576675849403,3.855606758832565,3.821163366336634,3.8508934072704863
WA,1.897612742202831,1.9014660303093684,1.9262062440870389,1.9183611876108195,1.9102196752626552,1.9568742195799245,1.9794639878414948,1.9735258724428397,2.0063319098807244,2.01825427432832,2.0381931692985678,2.03005729557561,2.082950663090996,2.0832190214906263,2.0770537622622895,2.12436177972283,2.124084525048856,2.123732066161016,2.1534295698629635,2.165476844224785,2.1453566128648114,2.1119034558420187,2.063762383489901,2.039549363667902,1.9810678045107388,1.9753614661888717,1.9955812130282944,1.9549488541184017,1.9467924192543822,1.9067985387151387,1.8921997935134751,1.8900982213963364,1.9381625441696113,1.968538691054183,1.9963511332538066,2.0621270621270624,2.076615046599809,2.092050209205021,2.0786367267240613,2.061163160685876,2.0659768285133104,2.0920575711721856,2.0569426193604903,2.06688423342808,2.0749512447950527,2.094497565759518,2.0852316534660407,2.0696076881182033,2.1077118285633722,2.0973743330525134,2.091494124230554,2.0918821701094834,2.0791391877820202,2.088496802260083,2.1103333564349573,2.124896093100582,2.133102852203976,2.1202815540680424,2.1458487736775886,2.1573342493988323,2.1764836935099656,2.197067146899923,2.2639765901740336,2.361577323432679,2.4780649751007826,2.549967871757584,2.596771219258688,2.6163609550794518,2.619485294117647,2.6749677271761687,2.711377786380206,2.7388565353306147,2.7899017175872136,2.8335651657471517,2.9162422627908797,2.978014552197759,2.993599674506674,2.999398268865814,3.085500145904686,3.1607886023269236,3.184353387372648,3.213486105623601,3.254554191603687,3.29708720904843,3.2936149467314784,3.3343278069016464,3.3317757671013695,3.3164707212299347,3.335211267605634,3.3774422484236717,3.409860108303249,3.48077495429357,3.571428571428571,3.6722381708756537,3.806606869394006,3.993293925510543,4.174358974358975,4.277388417558097,4.442614997868368,4.61067225536031,4.764424066072951,4.896827386834614,5.059324928349743,5.122504401802501,5.2420860783698595,5.313757638992398,5.350694496471329,5.353455605490101,5.338359579254575
WI,1.6818666350823168,1.7243755044192042,1.7113910186199344,1.7043241137514609,1.6923347192129765,1.686587244330922,1.6660496112550907,1.640110639292532,1.7260167347733022,1.7395867752531633,1.7158678781733807,1.7464854916395818,1.804505340467118,1.829867526239239,1.853380503144654,1.8771398213372161,1.9359263250710297,1.9426801536893281,2.0068200525222437,2.0980112804699544,2.0992664273450914,2.110915836750635,2.10183886551348,2.108422071636012,2.137780944860659,2.1487348480468675,2.1341463414634148,2.1299583269022997,2.125531382845711,2.187416126682259,2.211255212517694,2.215292789776749,2.2064016185368276,2.255682143470544,2.254035942735303,2.2741533722500047,2.2210061516398083,2.188612434784247,2.2249388753056234,2.2021308523409364,2.2382739212007503,2.1987092901095604,2.115125673249551,2.083333333333333,2.0603549633279212,2.0153336558859656,2.026221692491061,2.0442866486031956,2.049195765999925,2.0383466323790795,2.066709526150588,2.1318855932203387,2.1227616657546653,2.111721749604758,2.1580026716336476,2.1815451046653522,2.202964737590776,2.2150128649737106,2.2439532246370075,2.237658608872835,2.299402968521839,2.3721791416891236,2.3526624630972774,2.3714843467572844,2.470512082853855,2.560572194903889,2.5855945446796422,2.594198301082091,2.618451682915303,2.5936698621413696,2.5122478267324286,2.4637008340403734,2.46325681469411,2.458431739288941,2.498204166334105,2.586123709350574,2.5968359646429553,2.6276166885229975,2.6782817468042306,2.7133790959720243,2.7164495218535394,2.7723376248113785,2.8805639806541516,2.9320835388916295,2.970649081975692,2.978382706164932,2.9917321141254996,2.9724059003051884,2.9519827695426324,2.9324401188143843,2.916955890704865,2.918343420260465,2.931387608806964,2.955864052879099,2.967771473420868,3.0323640163893635,3.049412724583978,3.040082396360827,3.0726736206423277,3.059843410029296,3.060352196956745,3.0696879008123132,3.114228388181023,3.1084167682769754,3.106552157375695,3.104366163100218,3.1100561369464272,3.05700476348345,2.969433837247825
WV,3.0093870789618995,3.04433542707808,3.112146970112421,3.1422620664674454,3.116976712760686,3.140369083607815,3.1314490803050696,3.1224764468371466,3.139858257827218,3.2640286161412924,3.280751426902162,3.328372344743607,3.3769311397712256,3.500733137829912,3.5131168592918733,3.5531826759331704,3.6284938066952153,3.712701104643168,3.742556115437471,3.801531618287706,3.863584344243534,3.8049450549450547,3.946888118269757,4.056389267849022,4.171552268422476,4.238279492486277,4.313620312011086,4.454739843193158,4.500847533232224,4.5964676950592445,4.713804713804714,4.714196260846229,4.649284207691962,4.674778563120694,4.61991697540508,4.58735927665987,4.38151098660597,4.294908278972024,4.239106634552223,4.1091689665746705,4.112214671545565,4.0888966056081255,4.033271238573842,4.153105064444733,4.204619037340816,4.207203701301509,4.1250975969463,4.078424522946596,4.151744263164876,4.055906939714273,4.0026507620941025,4.01446973707429,3.9492801479329023,3.859325605900948,3.8866930171278,3.856277967886286,3.8206781594069392,3.8355565274436914,3.9847948617118893,4.026728392365812,4.1006849016271865,4.155461091350741,4.176765927977839,4.284298090599544,4.740192704748796,5.053980816379199,5.091883614088821,5.096985473171551,5.316139767054909,5.3632071564648385,5.379528581281188,5.322052401746725,5.414410662224074,5.53657895724635,5.7584374766145325,5.947858472998138,5.753607597284565,5.637752278345571,5.6847163186102385,5.737375214831609,5.507390562819784,5.424822990420658,5.368827054204836,5.33166718733729,5.241556815415116,5.1992710016849495,5.035725274349595,4.847323017937834,4.837935996710751,4.808645986524847,4.8372821350762525,4.802968358126911,4.912231030577576,5.091620192655899,5.121620134277434,5.264132084551883,5.328549848942598,5.379114118732698,5.588566546273642,5.697805838107486,5.733855185909981,5.783360986015643,5.795775488285135,5.8614067376170285,5.951902195769324,5.887589527778902,5.878988438125587,5.926444545117581,5.832506613756614
WY,2.405498281786942,2.366325369738339,2.333931777378815,2.4745912505523644,2.507211005103173,2.3178069979942055,2.34461402344614,2.2682228584012334,2.240461401952085,2.133807512780618,2.0888888888888886,2.063456844907921,2.1372328458942635,2.043107319263583,2.2388059701492535,2.146608814797899,2.1571298819255222,2.2799097065462752,2.2566674264873487,2.1615472127417523,2.1340064249655804,2.1534936998854524,2.1673968180770116,2.139406487232574,2.0909926470588234,2.074210647614658,1.8867924528301887,1.82648401826484,1.6655258955053616,1.4804533888503355,1.4348530432770192,1.489411217128229,1.4312096029547554,1.515847496554892,1.6210045662100456,1.5089163237311385,1.423728813559322,1.4669374858948319,1.481149012567325,1.5066336856307623,1.4616595457611874,1.4382022471910112,1.3318534961154271,1.4187541565063178,1.4909011181758385,1.4445173998686802,1.2806598654221837,1.3078902229845626,1.3132400430570506,1.2967365463583316,1.3957483358385225,1.357758620689655,1.365770379854887,1.5302869287991498,1.5991471215351813,1.561831407787762,1.4909478168264112,1.4415942336230656,1.380628717077315,1.5531914893617023,1.6427969671440605,1.6725904244198202,1.702753836451545,1.7191383595691798,1.8302828618968388,1.7301750772399587,1.7922606924643585,1.7571884984025559,1.893117728258726,1.9126738794435858,2.0396706586826348,1.8273927989867922,1.7327617006073597,1.7562533262373603,1.6509852654003194,1.7327617006073597,1.7793594306049825,1.8534863195057367,1.749425693585439,1.8074383037886685,1.7211997273346966,1.6046319272125724,1.59697069476457,1.6940623951694063,1.7713903743315509,1.8007599537419463,1.893939393939394,1.8575851393188854,1.8359057676685622,1.8276762402088773,1.8720494872212274,1.850016518004625,2.0023756999830304,2.1719779241588038,2.166788055353241,2.2548120989917506,2.2909294095734776,2.324263038548753,2.2979845545300432,2.3666416228399703,2.3724345697608737,2.4224072672218018,2.459791863765374,2.44874715261959,2.426442491402369,2.4422820072505247,2.49759846301633,2.4427774572033085,2.3832221163012393
